Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Price Change,Return (%),Body Size,Upper Wick,Lower Wick,Volatility,Close_Lag_1,Close_Lag_2,Close_Lag_3,Volume_Lag_1,Volume_Lag_2,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Target_Close
2023-01-03 14:00:00+00:00,16725.53,16773.0,16631.95,16661.23,15670.06766,2023-01-03 14:59:59.999000+00:00,262096359.2804609,373748,7549.53611,126288218.1036729,-64.29999999999927,-0.3844422269428788,64.29999999999927,47.470000000001164,29.279999999998836,141.04999999999927,16725.53,16710.85,16721.03,7567.34193,6466.63588,16718.231000000003,16710.1045,16671.748799999998,16708.614029754437,16700.729349455614,42.831511307686085,7.884680298822786,13.953459957360053,-6.068779658537267,16710.1045,16762.951354997767,16657.257645002235,16676.94
2023-01-03 15:00:00+00:00,16662.08,16683.45,16617.79,16676.94,12427.73835,2023-01-03 15:59:59.999000+00:00,206974952.5609354,341217,6326.82445,105369220.9031475,14.859999999996944,0.08918454358637662,14.859999999996944,6.510000000002037,44.29000000000087,65.65999999999985,16661.23,16725.53,16710.85,15670.06766,7567.34193,16713.375,16707.073500000002,16674.3268,16703.74110209991,16698.967175421865,49.86098239110291,4.773926678044518,12.117553301496947,-7.34362662345243,16707.073500000002,16760.24272983315,16653.904270166855,16622.58
2023-01-03 16:00:00+00:00,16677.54,16688.2,16611.3,16622.58,10273.56889,2023-01-03 16:59:59.999000+00:00,171059532.6858257,292918,4965.67112,82681953.1609264,-54.95999999999913,-0.3295450048388379,54.95999999999913,10.659999999999854,11.280000000002474,76.90000000000146,16676.94,16661.23,16725.53,12427.73835,15670.06766,16702.875,16701.7765,16675.9196,16691.254778699924,16693.308866131356,41.07297775618626,-2.054087431431981,9.283225154911163,-11.337312586343144,16701.7765,16765.92456598387,16637.62843401613,16633.65
2023-01-03 17:00:00+00:00,16621.93,16644.0,16605.28,16633.65,6785.77064,2023-01-03 17:59:59.999000+00:00,112832933.4454089,216213,3436.7778,57147219.0374792,11.720000000001164,0.07050926095827117,11.720000000001164,10.349999999998545,16.650000000001455,38.720000000001164,16622.58,16676.94,16661.23,10273.56889,12427.73835,16693.266,16695.571,16677.418,16682.392505053784,16688.889690862365,39.66815888580983,-6.49718580858098,6.1271429622127345,-12.624328770793714,16695.571,16760.917092993164,16630.224907006836,16645.08
2023-01-03 18:00:00+00:00,16633.15,16653.53,16626.8,16645.08,5698.95938,2023-01-03 18:59:59.999000+00:00,94837271.1657022,192540,2902.77156,48306599.662082,11.930000000000291,0.07172423744149659,11.930000000000291,8.44999999999709,6.350000000002183,26.729999999999563,16633.65,16622.58,16676.94,6785.77064,10273.56889,16686.252,16692.905000000002,16679.016799999998,16676.652119660896,16685.644528576264,42.92689732142901,-8.992408915368287,3.1032325866965307,-12.095641502064819,16692.905000000002,16762.007849510886,16623.80215048912,16643.37
2023-01-03 19:00:00+00:00,16644.51,16657.54,16622.41,16643.37,6760.83384,2023-01-03 19:59:59.999000+00:00,112492775.6799376,207378,3384.91663,56322061.7625641,-1.139999999999418,-0.006849105200449986,1.139999999999418,13.030000000002474,20.959999999999127,35.13000000000102,16645.08,16633.65,16622.58,5698.95938,6785.77064,16676.458000000002,16691.43,16680.3072,16671.531793559217,16682.51308201506,33.47950275576298,-10.981288455841423,0.2863283781889403,-11.267616834030363,16691.43,16763.527916752133,16619.332083247868,16661.37
2023-01-03 20:00:00+00:00,16643.77,16680.44,16640.4,16661.37,7053.06124,2023-01-03 20:59:59.999000+00:00,117496354.6420758,212474,3547.08396,59090057.0656967,17.599999999998545,0.10574527285584062,17.599999999998545,19.06999999999971,3.3699999999989814,40.039999999997235,16643.37,16645.08,16633.65,6760.83384,5698.95938,16670.163,16689.719,16681.697,16669.968440703953,16680.94692779172,37.483458731898686,-10.978487087766553,-1.9666347150021584,-9.011852372764395,16689.719,16763.015468185164,16616.42253181484,16664.63
2023-01-03 21:00:00+00:00,16661.37,16685.73,16658.36,16664.63,4588.95144,2023-01-03 21:59:59.999000+00:00,76484018.0041962,160110,2381.39976,39691884.704947,3.2600000000020373,0.01956621814413843,3.2600000000020373,21.099999999998545,3.0099999999983993,27.36999999999898,16661.37,16643.37,16645.08,7053.06124,6760.83384,16664.523,16689.0705,16682.928,16669.147142134112,16679.738266473814,37.74238487894882,-10.591124339702219,-3.691532639942171,-6.899591699760048,16689.0705,16763.04481260418,16615.096187395822,16677.11
2023-01-03 22:00:00+00:00,16664.44,16680.37,16647.71,16677.11,3839.28133,2023-01-03 22:59:59.999000+00:00,63969430.6602951,137105,1932.85107,32205839.7491011,12.670000000001892,0.0760301576290706,12.670000000001892,3.2599999999983993,16.729999999999563,32.659999999999854,16664.63,16661.37,16643.37,4588.95144,7053.06124,16661.148999999998,16689.2245,16684.38,16670.3721971904,16679.543580068348,42.769872889394776,-9.171382877946598,-4.787502687543057,-4.383880190403541,16689.2245,16763.079703280317,16615.369296719684,16675.18
2023-01-03 23:00:00+00:00,16677.11,16695.0,16667.16,16675.18,5215.3637,2023-01-03 23:59:59.999000+00:00,86988721.8952923,167684,2634.27915,43938933.6180137,-1.930000000000291,-0.011572748515781757,1.930000000000291,17.889999999999418,8.020000000000437,27.840000000000146,16677.11,16664.63,16661.37,3839.28133,4588.95144,16656.114,16688.393,16685.75,16671.11185916111,16679.220351915137,36.18781068549226,-8.108492754028703,-5.4517007008401865,-2.656792053188516,16688.393,16762.499669662175,16614.286330337825,16660.53
2023-01-04 00:00:00+00:00,16675.65,16677.15,16652.66,16660.53,4922.78018,2023-01-04 00:59:59.999000+00:00,82045497.5022453,167247,2453.25459,40887699.7724487,-15.12000000000262,-0.09067112826188255,15.12000000000262,1.5,7.869999999998981,24.4900000000016,16675.18,16677.11,16664.63,5215.3637,3839.28133,16656.044,16687.1375,16686.9182,16669.48388082863,16677.835881402905,36.545032693524554,-8.352000574275735,-6.0317606755272966,-2.3202398987484383,16687.1375,16762.284072530994,16611.990927469007,16701.97
2023-01-04 01:00:00+00:00,16660.53,16737.23,16657.68,16701.97,9492.81204,2023-01-04 01:59:59.999000+00:00,158571956.8818831,283396,4797.98717,80147221.5573995,41.44000000000233,0.2487315829688631,41.44000000000233,35.2599999999984,2.849999999998545,79.54999999999927,16660.53,16675.18,16677.11,4922.78018,5215.3637,16658.547,16685.961,16688.6226,16674.48174531653,16679.62359389158,46.537063953488854,-5.141848575050972,-5.853778255432032,0.7119296803810604,16685.961,16759.293585677195,16612.628414322804,16736.52
2023-01-04 02:00:00+00:00,16701.63,16754.52,16701.5,16736.52,9182.6903,2023-01-04 02:59:59.999000+00:00,153616084.2372519,268479,4757.49231,79590044.6197405,34.88999999999942,0.20890176587554277,34.88999999999942,18.0,0.13000000000101863,53.02000000000044,16701.97,16660.53,16675.18,9492.81204,4922.78018,16669.941,16686.408000000003,16691.586,16684.02609219091,16683.838142492204,54.28447441332603,0.18794969870577916,-4.645432664604471,4.83338236331025,16686.408000000003,16760.908439730232,16611.907560269774,16862.02
2023-01-04 03:00:00+00:00,16736.52,16877.65,16736.39,16862.02,18306.29002,2023-01-04 03:59:59.999000+00:00,307824248.8218854,394599,9276.16324,155973436.2435445,125.5,0.7498571985096065,125.5,15.630000000001019,0.13000000000101863,141.26000000000204,16736.52,16701.97,16660.53,9182.6903,9492.81204,16692.778,16693.022,16697.525599999997,16711.409770315386,16697.03679860389,66.62930383293946,14.372971711494756,-0.8417517893846251,15.214723500879382,16693.022,16800.089132034547,16585.954867965454,16860.5
2023-01-04 04:00:00+00:00,16862.61,16910.98,16849.44,16860.5,10155.76424,2023-01-04 04:59:59.999000+00:00,171357938.3059136,282743,5173.105,87286499.1024984,-2.110000000000582,-0.012512890946304173,2.110000000000582,48.36999999999898,11.06000000000131,61.54000000000087,16862.02,16736.52,16701.97,18306.29002,9182.6903,16714.32,16700.286,16702.9786,16734.346728728404,16709.14518389249,78.66286930755703,25.2015448359125,4.366907535674801,20.8346373002377,16700.286,16830.832887305904,16569.739112694097,16857.57
2023-01-04 05:00:00+00:00,16861.05,16867.22,16840.36,16857.57,6067.9004,2023-01-04 05:59:59.999000+00:00,102249749.7504101,210434,2951.20322,49730794.5113998,-3.4799999999995634,-0.020639284030351392,3.4799999999995634,6.170000000001892,17.209999999999127,26.860000000000582,16860.5,16862.02,16736.52,10155.76424,18306.29002,16735.739999999998,16706.099000000002,16706.891200000002,16753.30415507788,16720.13961471527,76.973389481229,33.16454036260984,10.12643410106181,23.03810626154803,16706.099000000002,16853.59122650702,16558.606773492986,16878.18
2023-01-04 06:00:00+00:00,16857.57,16880.0,16849.31,16878.18,6314.32318,2023-01-04 06:59:59.999000+00:00,106464166.0450833,230470,3140.7973,52957131.9666236,20.610000000000582,0.12225961393012505,20.610000000000582,1.819999999999709,8.2599999999984,30.68999999999869,16857.57,16860.5,16862.02,6067.9004,10155.76424,16757.421,16713.792,16711.665999999997,16772.515823527436,16731.846309921548,92.44719011558239,40.669513605887914,16.23505000202703,24.434463603860884,16713.792,16880.131865095525,16547.452134904477,16869.44
2023-01-04 07:00:00+00:00,16878.87,16891.27,16850.0,16869.44,7732.26528,2023-01-04 07:59:59.999000+00:00,130418096.2529522,250564,3864.29055,65178944.820439,-9.430000000000291,-0.05586866893340782,9.430000000000291,12.400000000001455,19.43999999999869,41.27000000000044,16878.18,16857.57,16860.5,6314.32318,6067.9004,16777.902,16721.2125,16716.1032,16787.427235292445,16742.038435112543,89.46276150627425,45.38880017990232,22.065800037602088,23.32300014230023,16721.2125,16901.563123873544,16540.86187612646,16864.95
2023-01-04 08:00:00+00:00,16869.49,16919.0,16833.5,16864.95,10747.14204,2023-01-04 08:59:59.999000+00:00,181288240.4416899,311297,5404.96717,91178644.9759593,-4.540000000000873,-0.02691249113044243,4.540000000000873,49.5099999999984,31.450000000000728,85.5,16869.44,16878.18,16857.57,7732.26528,6314.32318,16796.686,16728.9175,16720.5802,16799.35381447822,16751.142995474576,87.67348617250823,48.210819003645156,27.2948038308107,20.916015172834456,16728.9175,16920.23751176039,16537.597488239608,16844.91
2023-01-04 09:00:00+00:00,16864.51,16869.7,16831.13,16844.91,7428.47586,2023-01-04 09:59:59.999000+00:00,125197295.606281,235318,3681.91429,62053678.2173586,-19.599999999998545,-0.11622039418873449,19.599999999998545,5.190000000002328,13.779999999998836,38.56999999999971,16864.95,16869.44,16878.18,10747.14204,7732.26528,16813.659,16734.8865,16723.0528,16806.36245840465,16758.088699513497,82.49177790675122,48.273758891151374,31.490594842878835,16.78316404827254,16734.8865,16933.086878912476,16536.686121087525,16844.92
2023-01-04 10:00:00+00:00,16844.69,16848.06,16832.1,16844.92,6103.39721,2023-01-04 10:59:59.999000+00:00,102788849.3096147,210401,2973.60673,50079913.5231742,0.22999999999956344,0.0013654154513948519,0.22999999999956344,3.140000000003056,12.590000000000146,15.960000000002765,16844.91,16864.95,16869.44,7428.47586,10747.14204,16832.097999999998,16744.071,16725.277000000002,16812.294387880855,16764.520647697682,81.41365736778985,47.77374018317278,34.74722391093763,13.026516272235149,16744.071,16944.90667191009,16543.23532808991,16835.35
2023-01-04 11:00:00+00:00,16845.3,16854.24,16834.42,16835.35,6041.62493,2023-01-04 11:59:59.999000+00:00,101779633.4089763,207328,2956.60873,49809128.1045745,-9.950000000000728,-0.05906692074347579,9.950000000000728,8.940000000002328,0.930000000000291,19.820000000003347,16844.92,16844.91,16864.95,6103.39721,7428.47586,16845.435999999998,16751.991499999996,16727.634000000002,16815.841405129955,16769.76726638674,78.60014742343965,46.07413874321355,37.01260687739281,9.06153186582074,16751.991499999996,16954.16999958832,16549.813000411672,16812.19
2023-01-04 12:00:00+00:00,16835.35,16846.95,16804.08,16812.19,8292.1096,2023-01-04 12:59:59.999000+00:00,139541222.1103705,248651,4059.4505,68314462.2290257,-23.159999999999854,-0.1375676775356607,23.159999999999854,11.600000000002183,8.109999999996944,42.86999999999898,16835.35,16844.92,16844.91,6041.62493,6103.39721,16853.003,16761.472,16729.318799999997,16815.279650494576,16772.909691098834,71.84770654072537,42.369959395742626,38.08407738106278,4.285882014679849,16761.472,16955.726644336537,16567.217355663466,16828.2
2023-01-04 13:00:00+00:00,16812.57,16837.34,16808.55,16828.2,6632.83668,2023-01-04 13:59:59.999000+00:00,111597542.6706431,219504,3312.69191,55736448.2109006,15.630000000001019,0.09296615567995267,15.630000000001019,9.139999999999418,4.020000000000437,28.790000000000873,16812.19,16835.35,16844.92,8292.1096,6041.62493,16849.621000000003,16771.1995,16731.1806,16817.267396572333,16777.00526953596,73.6711837138788,40.262127036374295,38.51968731212508,1.7424397242492162,16771.1995,16957.838636582357,16584.56036341764,16830.12
2023-01-04 14:00:00+00:00,16828.4,16863.09,16795.24,16830.12,11666.84154,2023-01-04 14:59:59.999000+00:00,196293731.1571732,315612,5624.45249,94629534.0528147,1.7199999999975262,0.010220817189973651,1.7199999999975262,32.970000000001164,33.159999999999854,67.84999999999854,16828.2,16812.19,16835.35,6632.83668,8292.1096,16846.583000000002,16780.4515,16733.3522,16819.24472017659,16780.939694014774,77.31005829495302,38.305026161815476,38.476755082063164,-0.1717289202476877,16780.4515,16958.933875161125,16601.969124838874,16854.05
2023-01-04 15:00:00+00:00,16830.12,16858.51,16765.3,16854.05,14251.27171,2023-01-04 15:59:59.999000+00:00,239618080.8823518,371203,7193.19936,120953049.2655006,23.93000000000029,0.14218555779756942,23.93000000000029,4.459999999999127,64.81999999999971,93.20999999999913,16830.12,16828.2,16812.19,11666.84154,6632.83668,16846.231,16790.9855,16736.5376,16824.59937861096,16786.3552722359,75.95399003344909,38.244106375059346,38.4302253406624,-0.18611896560305752,16790.9855,16960.02109269854,16621.94990730146,16858.85
2023-01-04 16:00:00+00:00,16853.55,16897.0,16829.0,16858.85,10314.19057,2023-01-04 16:59:59.999000+00:00,173920165.1499185,305764,4861.26134,81975359.90166,5.299999999999272,0.031447380522200204,5.299999999999272,38.150000000001455,24.549999999999272,68.0,16854.05,16830.12,16828.2,14251.27171,11666.84154,16844.298000000003,16800.8595,16739.7408,16829.868704978504,16791.72525207028,73.23633324469063,38.1434529082253,38.372870854174984,-0.22941794594968457,16800.8595,16960.84462766076,16640.874372339236,16893.24
2023-01-04 17:00:00+00:00,16858.85,16940.0,16849.5,16893.24,11064.92581,2023-01-04 17:59:59.999000+00:00,186937557.18572032,311073,5632.47193,95163008.7280124,34.390000000003056,0.20398781648809416,34.390000000003056,46.7599999999984,9.349999999998545,90.5,16858.85,16854.05,16830.12,10314.19057,14251.27171,16846.678,16812.29,16742.9124,16839.61813498181,16799.244863028034,59.06925400883125,40.373271953776566,38.7729510740953,1.600320879681263,16812.29,16963.73215404257,16660.847845957433,16948.04
2023-01-04 18:00:00+00:00,16892.98,16985.91,16872.07,16948.04,11575.12283,2023-01-04 18:59:59.999000+00:00,195969705.91757473,317047,5835.31179,98796754.7332919,55.06000000000131,0.32593420462228284,55.06000000000131,37.86999999999898,20.909999999999854,113.84000000000015,16893.24,16858.85,16854.05,11064.92581,10314.19057,16854.987,16825.836499999998,16747.655600000002,16856.298421907686,16810.26672502596,69.41881100266201,46.03169688172784,40.22470023562181,5.806996646106029,16825.836499999998,16974.814933942635,16676.85806605736,16842.36
2023-01-04 19:00:00+00:00,16948.04,16991.87,16787.85,16842.36,19122.11255,2023-01-04 19:59:59.999000+00:00,322579451.2114487,423861,9344.05549,157633396.5299846,-105.68000000000029,-0.6235529300143279,105.68000000000029,43.82999999999811,54.51000000000204,204.02000000000044,16948.04,16893.24,16858.85,11575.12283,11064.92581,16854.731999999996,16834.1955,16750.1944,16854.154049306504,16812.644004653666,47.68246228858768,41.51004465283768,40.481769119064985,1.0282755337726925,16834.1955,16965.265921325015,16703.125078674988,16806.49
2023-01-04 20:00:00+00:00,16842.32,16852.23,16777.0,16806.49,10533.90467,2023-01-04 20:59:59.999000+00:00,177165368.3571266,268558,5259.95914,88469597.7328279,-35.82999999999811,-0.21273791259160324,35.82999999999811,9.909999999999854,29.4900000000016,75.22999999999956,16842.36,16948.04,16893.24,19122.11255,11575.12283,16850.889000000003,16841.4935,16751.847999999998,16846.821118643966,16812.1881524571,39.56203954456791,34.632966186865815,39.31200853262515,-4.679042345759335,16841.4935,16945.259517817423,16737.727482182578,16826.81
2023-01-04 21:00:00+00:00,16806.49,16832.73,16793.73,16826.81,4532.62963,2023-01-04 21:59:59.999000+00:00,76219062.1911718,156113,2301.70362,38705987.5843507,20.31999999999971,0.12090567393905395,20.31999999999971,5.919999999998254,12.760000000002037,39.0,16806.49,16842.36,16948.04,10533.90467,19122.11255,16850.035,16847.735500000003,16753.633,16843.742485006434,16813.27125227509,43.995605510014705,30.471232731342752,37.54385337236867,-7.072620641025921,16847.735500000003,16928.670343833284,16766.80065616672,16826.68
2023-01-04 22:00:00+00:00,16827.21,16853.71,16814.93,16826.68,4037.94925,2023-01-04 22:59:59.999000+00:00,67956669.1032008,135342,2054.98439,34585391.2939158,-0.5299999999988358,-0.003149660579494972,0.5299999999988358,26.5,11.75,38.779999999998836,16826.81,16806.49,16842.36,4532.62963,10533.90467,16851.484,16852.2435,16755.5962,16841.11748731314,16814.264492847306,44.54268031828419,26.852994465833035,35.405681591061544,-8.552687125228509,16852.2435,16915.126244440926,16789.360755559075,16850.36
2023-01-04 23:00:00+00:00,16826.72,16869.56,16815.54,16850.36,5842.8281,2023-01-04 23:59:59.999000+00:00,98432897.3444784,185699,2836.18276,47780883.7079315,23.639999999999418,0.14049083838085744,23.639999999999418,19.200000000000728,11.180000000000291,54.02000000000044,16826.68,16826.81,16806.49,4037.94925,4532.62963,16853.700000000004,16851.660499999998,16757.4482,16842.53941234189,16816.938234117875,50.769187342987095,25.601178224012983,33.44478091765183,-7.84360269363885,16851.660499999998,16914.377588572006,16788.94341142799,16828.45
2023-01-05 00:00:00+00:00,16850.36,16878.18,16827.24,16828.45,6623.10938,2023-01-05 00:59:59.999000+00:00,111641922.294481,207846,3142.55644,52975090.7826014,-21.909999999999854,-0.13002689556780897,21.909999999999854,27.81999999999971,1.2099999999991269,50.93999999999869,16850.36,16826.68,16826.81,5842.8281,4037.94925,16853.533,16850.057999999997,16760.049199999998,16840.371810443135,16817.79095751655,47.81083020974594,22.580852926585067,31.27199531943848,-8.691142392853415,16850.057999999997,16913.458212717567,16786.657787282427,16832.9
2023-01-05 01:00:00+00:00,16828.09,16849.99,16807.72,16832.9,5556.45206,2023-01-05 01:59:59.999000+00:00,93529476.9679284,187493,2736.22461,46059405.1764402,4.81000000000131,0.02858316065579225,4.81000000000131,17.090000000000146,20.36999999999898,42.27000000000044,16828.45,16850.36,16826.68,6623.10938,5842.8281,16851.417999999998,16848.8245,16763.2498,16839.222301144193,16818.91014584866,49.669855814580636,20.312155295534467,29.080027314657677,-8.76787201912321,16848.8245,16912.568353359,16785.080646640996,16836.8
2023-01-05 02:00:00+00:00,16833.37,16844.44,16823.3,16836.8,4543.82321,2023-01-05 02:59:59.999000+00:00,76489071.54066,167224,2309.77456,38882427.5532259,3.430000000000291,0.02037619323997685,3.430000000000291,7.639999999999418,10.069999999999709,21.139999999999418,16832.9,16828.45,16850.36,5556.45206,6623.10938,16849.213,16846.7555,16766.074,16838.849639429704,16820.23532023024,53.49782540720323,18.614319199463353,26.986885691618813,-8.37256649215546,16846.7555,16909.15962013221,16784.35137986779,16827.71
2023-01-05 03:00:00+00:00,16836.8,16838.57,16818.86,16827.71,5040.38256,2023-01-05 03:59:59.999000+00:00,84820308.7448663,177427,2502.80271,42118257.4702528,-9.090000000000146,-0.05398888149767264,9.090000000000146,1.7700000000004366,8.849999999998545,19.709999999999127,16836.8,16832.9,16828.45,4543.82321,5556.45206,16842.66,16844.669,16769.0762,16837.13584874821,16820.789000213186,49.92895873807498,16.346848535024037,24.85887826029986,-8.512029725275823,16844.669,16906.6687918163,16782.669208183703,16836.41
2023-01-05 04:00:00+00:00,16827.71,16842.85,16821.21,16836.41,4379.90824,2023-01-05 04:59:59.999000+00:00,73723614.2040118,147932,2184.01238,36762131.9713621,8.700000000000728,0.05170043933488709,8.700000000000728,6.43999999999869,6.5,21.639999999999418,16827.71,16836.8,16832.9,5040.38256,4543.82321,16831.497,16843.242000000002,16772.3238,16837.024179710024,16821.946111308505,50.89435518271019,15.078068401518976,22.902716288543687,-7.82464788702471,16843.242000000002,16904.586656902844,16781.89734309716,16844.12
